time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,city
2024-04-21,16.5,13.0,21.7,0.0,,332.0,5.6,,1014.8,,Los Angeles
2024-04-22,16.7,15.6,18.9,0.0,,347.0,2.7,,1012.8,,Los Angeles
2024-04-23,16.8,14.4,19.4,0.0,,292.0,6.4,,1016.0,,Los Angeles
2024-04-24,16.6,14.4,19.0,0.0,,263.0,10.5,,1017.6,,Los Angeles
2024-04-25,15.7,13.3,18.3,0.0,,281.0,7.9,,1017.6,,Los Angeles
2024-04-26,16.8,13.9,20.6,0.0,,332.0,8.5,,1013.3,,Los Angeles
2024-04-27,17.4,14.0,22.0,0.0,,14.0,6.3,,1014.9,,Los Angeles
2024-04-28,17.7,13.3,23.3,0.0,,311.0,6.9,,1015.3,,Los Angeles
2024-04-29,18.4,14.0,23.0,0.0,,331.0,5.5,,1012.4,,Los Angeles
2024-04-30,18.4,15.0,24.0,0.0,,354.0,5.9,,1011.3,,Los Angeles
2024-05-01,18.1,15.6,22.0,0.0,,325.0,6.5,,1011.1,,Los Angeles
2024-05-02,17.5,14.0,21.7,0.0,,339.0,5.7,,1012.2,,Los Angeles
2024-05-03,18.1,16.0,21.1,0.0,,9.0,6.1,,1011.8,,Los Angeles
2024-05-04,16.8,15.0,19.4,0.0,,321.0,6.6,,1012.7,,Los Angeles
2024-05-05,17.0,12.0,21.7,0.1,,306.0,9.6,,1013.0,,Los Angeles
2024-05-06,17.0,13.0,21.1,0.0,,329.0,6.3,,1015.7,,Los Angeles
2024-05-07,18.0,12.8,22.8,0.0,,347.0,4.9,,1012.6,,Los Angeles
2024-05-08,18.0,15.0,22.8,0.0,,338.0,6.2,,1010.9,,Los Angeles
2024-05-09,18.3,16.0,23.9,0.0,,327.0,5.2,,1013.6,,Los Angeles
2024-05-10,17.2,15.0,20.6,0.0,,295.0,4.9,,1014.3,,Los Angeles
2024-05-11,16.8,14.4,21.1,0.0,,318.0,4.8,,1013.8,,Los Angeles
2024-05-12,17.8,15.0,22.0,0.0,,340.0,4.8,,1013.7,,Los Angeles
2024-05-13,17.3,15.0,21.0,0.0,,336.0,4.8,,1014.2,,Los Angeles
2024-05-14,17.6,15.6,21.1,0.0,,305.0,6.3,,1013.1,,Los Angeles
2024-05-15,16.7,15.6,19.0,0.0,,327.0,3.8,,1013.3,,Los Angeles
2024-05-16,17.4,15.6,20.8,0.0,,329.0,5.3,,1014.4,,Los Angeles
2024-05-17,17.3,15.6,20.0,0.0,,339.0,4.0,,1014.5,,Los Angeles
2024-05-18,17.1,15.0,20.0,0.0,,270.0,7.1,,1015.8,,Los Angeles
2024-05-19,17.1,14.0,20.0,0.0,,288.0,6.6,,1016.7,,Los Angeles
2024-05-20,16.1,13.3,20.3,0.1,,222.0,13.7,,1014.9,,Los Angeles
2024-05-21,15.8,11.5,21.4,0.0,,192.0,14.3,,1013.9,,Los Angeles
2024-05-22,16.2,11.6,21.9,0.0,,171.0,12.6,,1014.0,,Los Angeles
2024-05-23,16.7,14.2,21.8,0.0,,168.0,13.5,,1013.5,,Los Angeles
2024-05-24,16.4,13.3,21.1,0.0,,210.0,14.2,,1013.1,,Los Angeles
2024-05-25,16.2,11.9,21.0,0.0,,156.0,15.9,,1014.7,,Los Angeles
2024-05-26,16.7,12.5,22.2,0.0,,158.0,14.4,,1015.9,,Los Angeles
2024-05-27,16.7,11.6,22.9,0.0,,181.0,12.4,,1016.3,,Los Angeles
2024-05-28,16.6,11.9,22.0,0.0,,187.0,11.9,,1016.7,,Los Angeles
2024-05-29,17.4,13.1,23.3,0.0,,159.0,12.3,,1016.0,,Los Angeles
2024-05-30,17.7,11.4,24.3,0.0,,234.0,12.3,,1013.5,,Los Angeles
2024-05-31,17.4,13.0,23.6,0.0,,202.0,11.2,,1012.4,,Los Angeles
2024-06-01,16.9,12.6,22.8,0.0,,157.0,12.3,,1012.5,,Los Angeles
2024-06-02,18.1,14.7,23.2,0.0,,156.0,12.9,,1012.1,,Los Angeles
2022-04-24,24.2,21.0,28.0,1.0,,144.0,27.8,,1012.8,,Houston
2022-04-25,22.3,17.0,28.0,4.5,,120.0,18.8,,1016.8,,Houston
2022-04-26,20.4,17.0,24.0,1.1,,38.0,15.4,,1022.8,,Houston
2022-04-27,21.2,17.0,26.0,0.0,,106.0,17.4,,1020.5,,Houston
2022-04-28,22.5,19.0,27.0,0.1,,142.0,21.3,,1015.4,,Houston
2022-04-29,23.6,20.0,28.0,0.0,,152.0,24.6,,1011.0,,Houston
2022-04-30,25.3,22.0,30.0,0.2,,165.0,19.7,,1010.8,,Houston
2022-05-01,25.5,23.0,29.0,2.0,,142.0,15.3,,1014.0,,Houston
2022-05-02,25.5,23.0,29.0,0.0,,165.0,30.4,,1011.8,,Houston
2022-05-03,25.8,24.0,29.0,13.3,,158.0,24.1,,1012.7,,Houston
2022-05-04,26.0,24.0,29.0,0.0,,136.0,24.8,,1013.1,,Houston
2022-05-05,25.8,20.0,29.0,0.6,,160.0,23.9,,1010.8,,Houston
2022-05-06,26.0,20.0,33.0,0.0,,157.0,14.1,,1011.0,,Houston
2022-05-07,26.9,24.0,32.0,0.0,,163.0,15.7,,1008.7,,Houston
2022-05-08,27.4,25.0,31.0,0.0,,159.0,25.8,,1007.2,,Houston
2022-05-09,27.5,25.0,31.0,0.0,,144.0,27.2,,1010.2,,Houston
2022-05-10,27.0,24.0,32.0,0.0,,139.0,23.7,,1016.5,,Houston
2022-05-11,26.5,23.0,31.0,0.0,,142.0,17.0,,1018.9,,Houston
2022-05-12,26.0,22.0,32.0,0.0,,151.0,15.3,,1016.2,,Houston
2022-05-13,26.1,20.3,31.0,0.0,,178.0,14.5,,1012.9,,Houston
2022-05-14,26.4,23.0,32.0,0.3,,198.0,12.4,,1014.0,,Houston
2022-05-15,26.5,23.0,32.0,0.0,,208.0,12.6,,1013.8,,Houston
2022-05-16,27.7,24.0,33.0,0.0,,187.0,12.6,,1014.0,,Houston
2022-05-17,27.0,23.0,32.0,0.0,,185.0,17.8,,1014.5,,Houston
2022-05-18,27.2,24.0,32.0,0.0,,179.0,22.3,,1012.8,,Houston
2022-05-19,27.0,24.0,31.0,0.0,,166.0,25.3,,1009.0,,Houston
2022-05-20,27.9,25.0,32.0,0.0,,158.0,32.0,,1005.5,,Houston
2022-05-21,28.6,26.0,32.0,14.7,,144.0,25.6,,1011.0,,Houston
2022-05-22,25.0,20.0,28.0,25.9,,53.0,15.6,,1017.5,,Houston
2022-05-23,23.5,20.0,28.0,0.0,,72.0,14.7,,1015.6,,Houston
2022-05-24,24.2,20.0,27.0,15.7,,140.0,17.6,,1008.3,,Houston
2022-05-25,22.7,17.0,27.0,29.1,,305.0,17.9,,1009.9,,Houston
2022-05-26,27.3,22.0,33.0,,,240.0,14.1,,1013.8,,Houston
2022-05-27,28.2,23.0,34.0,,,315.0,15.1,,1014.9,,Houston
2022-05-28,28.1,24.0,34.0,0.0,,152.0,15.5,,1012.0,,Houston
2022-05-29,27.0,24.0,31.0,0.0,,162.0,23.2,,1008.8,,Houston
2022-05-30,27.4,25.0,31.0,1.7,,148.0,26.3,,1009.3,,Houston
2022-05-31,28.0,25.0,32.0,0.0,,137.0,25.6,,1012.0,,Houston
2022-06-01,28.1,25.0,32.0,1.1,,144.0,20.1,,1013.3,,Houston
2022-06-02,28.1,24.3,33.0,0.0,,355.0,8.9,,1012.8,,Houston
2022-06-03,26.8,23.0,31.0,0.0,,29.0,13.5,,1011.8,,Houston
2022-06-04,26.8,24.0,32.0,0.0,,53.0,11.0,,1010.2,,Houston
2022-06-05,27.9,25.0,33.0,0.5,,166.0,15.5,,1007.8,,Houston
2022-06-06,27.6,25.0,31.0,0.0,,167.0,22.7,,1007.3,,Houston
2022-06-07,28.2,25.0,33.0,0.0,,162.0,21.2,,1010.2,,Houston
2022-06-08,29.1,26.0,35.0,0.0,,172.0,16.7,,1012.4,,Houston
2022-06-09,29.6,26.0,36.0,0.0,,202.0,11.9,,1014.5,,Houston
2022-06-10,29.5,26.0,36.0,0.0,,225.0,14.3,,1012.3,,Houston
2022-06-11,29.3,26.0,35.0,0.0,,221.0,11.7,,1011.0,,Houston
2022-06-12,29.5,26.0,35.0,0.0,,198.0,17.3,,1011.8,,Houston
2022-06-13,29.5,26.0,34.0,0.0,,172.0,20.9,,1013.8,,Houston
2022-06-14,29.1,26.3,33.0,0.0,,161.0,23.2,,1014.8,,Houston
2022-06-15,29.4,27.0,34.0,0.0,,163.0,20.8,,1015.6,,Houston
2022-06-16,29.8,26.0,36.0,0.0,,167.0,14.6,,1017.2,,Houston
2022-06-17,29.5,26.0,35.0,1.2,,167.0,11.5,,1016.4,,Houston
2022-06-18,29.7,26.0,35.0,0.0,,179.0,11.5,,1015.5,,Houston
2022-06-19,30.8,26.0,37.0,0.0,,201.0,12.4,,1015.8,,Houston
2022-06-20,31.1,27.0,37.0,0.0,,96.0,10.3,,1016.9,,Houston
2022-06-21,29.8,27.0,34.0,0.0,,135.0,12.1,,1019.1,,Houston
2022-06-22,30.0,27.0,35.0,0.5,,129.0,10.9,,1018.3,,Houston
2022-06-23,30.6,26.0,37.0,0.0,,216.0,11.7,,1014.8,,Houston
2022-06-24,30.0,26.0,36.0,0.0,,203.0,14.2,,1013.4,,Houston
2022-06-25,29.7,25.0,37.0,0.0,,201.0,13.4,,1014.8,,Houston
2022-06-26,30.5,25.0,37.0,0.0,,229.0,11.0,,1017.2,,Houston
2022-06-27,28.9,26.0,35.0,0.3,,300.0,10.5,,1017.6,,Houston
2022-06-28,29.0,26.0,33.0,0.0,,51.0,14.2,,1017.8,,Houston
2022-06-29,28.7,26.0,33.0,0.8,,94.0,16.0,,1017.7,,Houston
2022-06-30,25.5,24.0,27.0,3.1,,103.0,16.0,,1016.2,,Houston
2022-07-01,26.8,25.0,30.0,6.2,,145.0,11.6,,1013.5,,Houston
2022-07-02,28.5,26.0,32.0,1.5,,169.0,16.8,,1013.9,,Houston
2022-07-03,29.7,26.0,35.0,0.0,,157.0,15.4,,1016.0,,Houston
2022-07-04,29.8,26.0,35.0,0.3,,176.0,16.5,,1016.8,,Houston
2022-07-05,29.9,27.0,35.0,0.0,,168.0,16.0,,1015.8,,Houston
2022-07-06,29.9,25.9,35.0,1.0,,169.0,15.5,,1014.7,,Houston
2022-07-07,29.3,27.0,35.0,0.0,,168.0,14.6,,1015.0,,Houston
2022-07-08,30.6,27.0,37.0,0.2,,187.0,14.1,,1016.3,,Houston
2022-07-09,31.2,27.0,38.0,0.0,,218.0,12.3,,1016.5,,Houston
2022-07-10,31.7,27.0,38.0,0.0,,237.0,13.6,,1013.2,,Houston
2022-07-11,31.3,27.0,38.0,0.0,,204.0,13.9,,1010.5,,Houston
2022-07-12,30.9,27.0,38.0,0.0,,199.0,11.1,,1011.4,,Houston
2022-07-13,30.5,27.0,37.0,0.6,,194.0,11.9,,1014.3,,Houston
2022-07-14,28.4,26.0,35.0,3.2,,161.0,8.8,,1016.3,,Houston
2022-07-15,27.6,24.7,33.1,11.3,,165.0,8.0,,1017.4,,Houston
2022-07-16,28.8,23.8,34.7,0.5,,191.0,9.5,,1016.0,,Houston
2022-07-17,30.1,24.9,37.1,0.0,,200.0,11.0,,1014.3,,Houston
2022-07-18,30.0,25.7,37.0,0.0,,194.0,14.5,,1014.5,,Houston
2022-07-19,30.0,27.0,35.0,0.0,,193.0,16.9,,1014.1,,Houston
2022-07-20,30.4,27.0,35.0,1.5,,187.0,16.4,,1013.4,,Houston
2022-07-21,30.4,27.0,37.0,0.0,,184.0,14.6,,1013.6,,Houston
2022-07-22,28.1,25.0,33.0,0.2,,171.0,14.0,,1015.8,,Houston
2022-07-23,29.6,27.0,33.0,0.9,,161.0,17.0,,1016.5,,Houston
2022-07-24,29.7,27.0,35.0,0.0,,171.0,16.2,,1016.7,,Houston
2022-07-25,29.6,27.0,35.0,0.0,,177.0,16.1,,1016.1,,Houston
2022-07-26,30.0,27.0,34.0,0.2,,157.0,14.8,,1015.8,,Houston
2022-07-27,29.0,27.0,33.0,1.6,,170.0,15.6,,1015.6,,Houston
2022-07-28,28.8,27.0,34.0,2.0,,171.0,12.1,,1015.5,,Houston
2022-07-29,29.3,27.0,33.0,0.3,,164.0,15.0,,1016.5,,Houston
2022-07-30,29.7,27.0,33.0,1.7,,175.0,16.3,,1018.3,,Houston
2022-07-31,29.7,27.0,34.0,0.0,,151.0,16.4,,1018.5,,Houston
2022-08-01,28.7,26.0,33.0,0.2,,170.0,16.2,,1017.7,,Houston
2022-08-02,30.1,27.0,36.0,5.2,,197.0,15.4,,1016.0,,Houston
2022-08-03,30.0,27.0,35.0,1.0,,185.0,17.8,,1013.6,,Houston
2022-08-04,30.2,27.0,36.0,0.2,,186.0,15.9,,1014.2,,Houston
2022-08-05,26.9,25.0,31.0,0.6,,147.0,11.5,,1015.5,,Houston
2022-08-06,26.7,24.0,30.0,2.7,,114.0,11.5,,1017.0,,Houston
2022-08-07,29.3,26.0,33.0,0.3,,141.0,17.1,,1018.2,,Houston
2022-08-08,29.7,27.0,34.0,0.8,,136.0,15.0,,1017.3,,Houston
2022-08-09,29.8,27.0,35.0,6.2,,146.0,14.6,,1016.6,,Houston
2022-08-10,29.0,22.0,36.0,0.4,,180.0,8.9,,1017.1,,Houston
2022-08-11,28.0,24.0,34.0,1.1,,59.0,11.2,,1015.3,,Houston
2022-08-12,28.3,25.0,33.0,2.3,,63.0,11.9,,1014.5,,Houston
2022-08-13,27.9,26.0,32.0,1.0,,66.0,19.5,,1014.0,,Houston
2022-08-14,28.4,26.0,32.0,0.3,,148.0,16.6,,1014.1,,Houston
2022-08-15,29.3,26.0,33.0,0.0,,142.0,16.3,,1013.5,,Houston
2022-08-16,29.8,26.0,35.0,0.1,,163.0,12.7,,1013.6,,Houston
2022-08-17,30.0,26.0,37.0,0.0,,223.0,12.4,,1014.4,,Houston
2022-08-18,27.6,23.0,35.0,2.5,,244.0,13.0,,1013.5,,Houston
2022-08-19,24.6,24.0,26.0,22.8,,152.0,11.6,,1013.8,,Houston
2022-08-20,27.0,24.0,31.0,2.3,,141.0,15.2,,1015.7,,Houston
2022-08-21,28.1,26.0,32.0,6.0,,165.0,17.7,,1015.6,,Houston
2022-08-22,29.4,26.0,33.0,5.3,,188.0,18.9,,1012.5,,Houston
2022-08-23,28.2,25.0,32.0,6.0,,232.0,11.9,,1011.0,,Houston
2022-08-24,26.8,25.0,29.0,49.4,,241.0,11.8,,1012.1,,Houston
2022-08-25,28.3,25.0,33.0,0.0,,13.0,9.9,,1013.8,,Houston
2022-08-26,28.1,24.0,33.0,1.4,,194.0,11.7,,1013.8,,Houston
2022-08-27,27.6,26.0,31.0,0.5,,174.0,13.9,,1012.4,,Houston
2022-08-28,28.3,26.0,33.0,1.9,,142.0,18.2,,1010.9,,Houston
2022-08-29,25.9,24.0,30.0,6.5,,143.0,14.3,,1012.7,,Houston
2022-08-30,26.9,23.8,31.0,32.6,,109.0,14.1,,1015.2,,Houston
2022-08-31,27.5,25.0,31.0,6.2,,53.0,10.0,,1015.8,,Houston
2022-09-01,28.0,26.0,31.0,0.0,,59.0,9.4,,1014.7,,Houston
2022-09-02,27.1,24.0,33.0,0.2,,73.0,10.0,,1014.4,,Houston
2022-09-03,25.3,23.0,30.0,7.4,,78.0,9.1,,1016.9,,Houston
2022-09-04,24.8,23.0,27.0,2.1,,287.0,8.1,,1015.3,,Houston
2022-09-05,25.7,23.0,30.0,0.0,,234.0,11.2,,1014.6,,Houston
2022-09-06,26.7,22.7,31.0,0.5,,197.0,11.9,,1017.0,,Houston
2022-09-07,26.8,24.0,34.0,0.2,,271.0,9.1,,1015.5,,Houston
2022-09-08,26.9,23.0,32.0,0.4,,34.0,10.5,,1010.3,,Houston
2022-09-09,27.1,24.0,31.0,0.2,,50.0,9.0,,1008.1,,Houston
2022-09-10,28.0,24.0,33.0,0.0,,28.0,9.2,,1012.7,,Houston
2022-09-11,28.7,23.0,33.0,0.2,,331.0,11.5,,1017.1,,Houston
2022-09-12,27.7,24.0,32.0,0.0,,13.0,13.2,,1015.6,,Houston
2022-09-13,26.9,22.0,31.0,0.0,,91.0,10.2,,1014.0,,Houston
2022-09-14,26.4,22.0,31.0,0.0,,96.0,14.0,,1015.2,,Houston
2022-09-15,26.8,23.0,31.0,2.4,,105.0,19.7,,1016.4,,Houston
2022-09-16,26.8,25.0,30.0,3.7,,121.0,14.3,,1016.0,,Houston
2022-09-17,28.4,26.0,33.0,3.2,,130.0,16.1,,1015.3,,Houston
2022-09-18,28.6,25.0,33.0,0.1,,110.0,11.4,,1015.0,,Houston
2022-09-19,28.4,26.0,33.0,0.9,,123.0,12.0,,1015.7,,Houston
2022-09-20,29.2,26.0,34.0,0.0,,117.0,8.6,,1016.0,,Houston
2022-09-21,28.7,25.0,34.0,0.0,,90.0,10.3,,1015.2,,Houston
2022-09-22,29.8,25.0,35.0,0.0,,334.0,11.9,,1014.6,,Houston
2022-09-23,29.9,26.0,34.0,0.0,,159.0,14.5,,1015.1,,Houston
2022-09-24,28.8,25.0,34.0,0.0,,152.0,11.6,,1015.7,,Houston
2022-09-25,29.2,26.0,34.0,0.0,,217.0,8.0,,1013.9,,Houston
2022-09-26,28.3,26.0,32.0,0.0,,357.0,15.1,,1014.9,,Houston
2022-09-27,25.5,21.0,30.0,0.0,,50.0,15.0,,1018.4,,Houston
2022-09-28,25.2,19.0,30.0,0.0,,81.0,14.9,,1021.7,,Houston
2022-09-29,23.7,19.0,28.0,0.0,,53.0,15.8,,1020.5,,Houston
2022-09-30,21.8,17.0,27.0,0.0,,77.0,14.7,,1016.2,,Houston
2022-10-01,23.1,18.0,28.0,0.0,,65.0,10.1,,1015.9,,Houston
2022-10-02,23.5,18.0,29.0,0.0,,51.0,10.8,,1018.8,,Houston
2022-10-03,24.6,19.0,29.0,0.0,,50.0,11.7,,1018.8,,Houston
2022-10-04,24.2,20.0,29.0,0.0,,77.0,11.7,,1017.3,,Houston
2022-10-05,24.3,19.0,29.0,0.0,,88.0,11.9,,1017.6,,Houston
2022-10-06,25.1,19.0,30.0,0.0,,44.0,11.1,,1019.5,,Houston
2022-10-07,25.7,22.0,30.0,0.0,,317.0,11.3,,1021.2,,Houston
2022-10-08,25.5,21.0,30.0,0.0,,83.0,14.7,,1022.3,,Houston
2022-10-09,23.8,19.0,29.0,0.0,,107.0,14.9,,1022.8,,Houston
2022-10-10,24.0,21.0,28.0,0.0,,111.0,15.8,,1021.0,,Houston
2022-10-11,24.3,21.0,28.0,0.0,,126.0,17.8,,1018.0,,Houston
2022-10-12,27.1,24.0,33.0,0.3,,180.0,13.4,,1013.6,,Houston
2022-10-13,26.4,24.0,30.0,6.0,,78.0,10.8,,1013.1,,Houston
2022-10-14,24.8,20.0,29.0,0.0,,100.0,15.1,,1014.8,,Houston
2022-10-15,25.6,22.0,31.0,0.0,,156.0,18.4,,1015.7,,Houston
2022-10-16,26.2,23.0,31.0,0.4,,137.0,15.3,,1014.4,,Houston
2022-10-17,20.9,18.0,25.0,0.2,,9.0,19.9,,1015.7,,Houston
2022-10-18,15.5,12.0,19.0,0.0,,352.0,22.7,,1021.2,,Houston
2022-10-19,13.8,8.0,19.0,0.0,,21.0,13.1,,1024.7,,Houston
2022-10-20,19.4,14.0,26.0,0.0,,231.0,15.4,,1018.0,,Houston
2022-10-21,21.9,18.0,28.0,0.0,,215.0,18.6,,1015.8,,Houston
2022-10-22,23.1,20.0,27.0,0.0,,174.0,25.1,,1014.0,,Houston
2022-10-23,24.6,21.0,28.0,0.0,,155.0,26.1,,1012.7,,Houston
2022-10-24,24.8,23.0,27.0,0.2,,161.0,27.3,,1009.8,,Houston
2022-10-25,18.3,14.0,22.0,22.4,,323.0,25.7,,1014.0,,Houston
2022-10-26,17.7,11.2,23.0,0.0,,83.0,12.7,,1016.8,,Houston
2022-10-27,19.2,13.0,23.0,0.0,,121.0,14.0,,1015.0,,Houston
2022-10-28,19.0,15.0,22.0,20.6,,72.0,20.7,,1013.8,,Houston
2022-10-29,16.1,14.0,18.0,0.0,,306.0,18.1,,1015.6,,Houston
2022-10-30,18.7,14.0,23.0,0.0,,293.0,11.8,,1015.2,,Houston
2022-10-31,21.0,18.0,25.0,0.0,,343.0,10.7,,1016.1,,Houston
2022-11-01,18.0,17.0,20.0,11.2,,91.0,17.8,,1019.7,,Houston
2022-11-02,19.7,16.0,24.0,0.9,,92.0,16.2,,1021.1,,Houston
2022-11-03,24.2,21.0,28.0,1.7,,135.0,18.9,,1017.6,,Houston
2022-11-04,24.9,22.0,28.0,1.8,,156.0,25.8,,1011.5,,Houston
2022-11-05,18.5,15.0,25.0,12.1,,77.0,13.4,,1012.8,,Houston
2022-11-06,23.5,18.0,29.0,1.1,,141.0,18.9,,1013.4,,Houston
2022-11-07,24.5,22.0,29.0,1.1,,125.0,14.0,,1020.1,,Houston
2022-11-08,24.3,22.0,29.0,0.0,,123.0,20.2,,1021.8,,Houston
2022-11-09,23.8,21.0,28.0,0.0,,123.0,17.1,,1019.5,,Houston
2022-11-10,22.7,20.0,28.0,0.0,,138.0,15.2,,1012.6,,Houston
2022-11-11,19.7,8.0,27.0,3.8,,202.0,17.8,,1010.5,,Houston
2022-11-12,9.1,6.0,13.0,0.2,,347.0,26.4,,1021.1,,Houston
2022-11-13,9.7,5.0,14.0,0.0,,69.0,12.9,,1022.8,,Houston
2022-11-14,11.2,9.0,14.0,5.6,,65.0,22.7,,1014.7,,Houston
2022-11-15,8.2,6.0,11.0,0.0,,350.0,24.6,,1023.8,,Houston
2022-11-16,7.5,4.0,11.0,0.0,,9.0,15.1,,1029.4,,Houston
2022-11-17,10.5,7.0,13.0,0.0,,57.0,10.9,,1029.0,,Houston
2022-11-18,11.1,9.0,13.0,1.7,,88.0,12.8,,1025.8,,Houston
2022-11-19,7.3,6.0,10.0,15.8,,32.0,19.3,,1026.5,,Houston
2022-11-20,8.4,5.0,12.4,2.7,,19.0,16.4,,1028.7,,Houston
2022-11-21,7.1,6.0,9.0,11.3,,30.0,13.0,,1027.4,,Houston
2022-11-22,10.7,7.0,15.0,0.3,,54.0,10.9,,1024.8,,Houston
2022-11-23,15.5,11.0,21.0,0.0,,109.0,18.2,,1018.7,,Houston
2022-11-24,18.2,16.0,20.0,19.1,,90.0,21.6,,1013.2,,Houston
2022-11-25,15.4,15.0,17.0,40.7,,45.0,20.5,,1016.3,,Houston
2022-11-26,15.5,12.0,18.0,54.0,,265.0,21.9,,1010.9,,Houston
2022-11-27,17.5,13.0,23.0,0.0,,269.0,16.5,,1012.5,,Houston
2022-11-28,17.3,13.0,23.0,0.0,,109.0,16.3,,1013.8,,Houston
2022-11-29,23.4,18.0,26.0,2.7,,195.0,18.4,,1009.2,,Houston
2022-11-30,14.3,9.0,23.0,0.0,,9.0,25.4,,1022.3,,Houston
2022-12-01,10.5,5.0,14.0,0.0,,94.0,17.7,,1025.8,,Houston
2022-12-02,19.8,13.0,25.0,0.2,,148.0,21.3,,1020.3,,Houston
2022-12-03,21.8,17.0,25.0,0.5,,301.0,11.7,,1024.7,,Houston
2022-12-04,17.6,15.0,20.0,0.1,,46.0,12.7,,1022.2,,Houston
2022-12-05,21.6,18.0,26.0,0.1,,188.0,15.6,,1014.3,,Houston
2022-12-06,23.0,20.0,27.0,0.2,,187.0,16.9,,1015.2,,Houston
2022-12-07,23.2,21.0,27.0,0.7,,167.0,16.1,,1021.4,,Houston
2022-12-08,23.2,21.0,27.0,0.1,,171.0,14.6,,1021.2,,Houston
2022-12-09,23.0,21.0,27.0,1.1,,167.0,14.0,,1019.1,,Houston
2022-12-10,22.4,19.0,26.0,2.8,,163.0,17.0,,1017.5,,Houston
2022-12-11,20.0,18.0,22.0,4.2,,37.0,11.1,,1016.8,,Houston
2022-12-12,18.9,17.0,20.0,0.4,,112.0,21.3,,1014.2,,Houston
2022-12-13,23.0,20.0,26.0,7.9,,166.0,23.3,,1007.1,,Houston
2022-12-14,16.8,12.0,20.0,8.4,,335.0,19.3,,1008.5,,Houston
2022-12-15,12.6,9.0,17.0,0.0,,94.0,10.4,,1016.5,,Houston
2022-12-16,12.3,6.0,20.0,1.9,,90.0,21.8,,1016.8,,Houston
2022-12-17,9.1,6.0,13.0,0.0,,8.0,15.9,,1021.3,,Houston
2022-12-18,9.2,4.0,12.0,0.0,,91.0,15.2,,1023.9,,Houston
2022-12-19,8.5,6.0,10.0,2.9,,69.0,23.4,,1019.4,,Houston
2022-12-20,9.8,7.0,14.0,0.0,,357.0,20.4,,1024.0,,Houston
2022-12-21,9.0,6.0,13.0,0.0,,13.0,8.1,,1021.8,,Houston
2022-12-22,6.3,-6.0,15.0,0.0,,322.0,22.9,,1018.2,,Houston
2022-12-23,-5.3,-9.0,-1.0,0.0,,347.0,32.9,,1035.1,,Houston
2022-12-24,-0.5,-6.0,5.0,0.0,,351.0,14.3,,1034.3,,Houston
2022-12-25,3.7,-1.0,9.0,0.0,,63.0,12.2,,1029.4,,Houston
2022-12-26,10.1,6.0,15.0,0.0,,303.0,13.8,,1023.6,,Houston
2022-12-27,7.7,3.0,13.0,0.0,,57.0,14.8,,1024.0,,Houston
2022-12-28,16.5,8.0,24.0,0.0,,154.0,23.1,,1014.8,,Houston
2022-12-29,20.5,18.0,25.0,22.9,,156.0,23.1,,1013.6,,Houston
2022-12-30,17.5,15.0,20.0,0.2,,344.0,13.7,,1013.4,,Houston
2022-12-31,17.9,14.0,24.0,0.0,,227.0,10.9,,1014.0,,Houston
2023-01-01,20.8,16.0,26.0,0.2,,173.0,18.7,,1013.7,,Houston
2023-01-02,23.1,22.0,24.0,8.0,,170.0,28.3,,1010.0,,Houston
2023-01-03,22.1,20.0,25.0,8.2,,307.0,16.4,,1010.3,,Houston
2023-01-04,18.9,15.0,22.0,0.0,,319.0,13.8,,1017.2,,Houston
2023-01-05,17.3,14.0,22.0,0.0,,79.0,9.2,,1022.9,,Houston
2023-01-06,18.5,14.0,25.0,0.0,,147.0,20.9,,1021.4,,Houston
2023-01-07,21.4,18.0,26.0,5.4,,169.0,15.1,,1020.1,,Houston
2023-01-08,16.4,12.0,20.0,3.9,,6.0,17.1,,1021.8,,Houston
2023-01-09,15.0,11.0,19.0,0.0,,115.0,16.1,,1021.9,,Houston
2023-01-10,18.4,15.0,24.0,0.0,,202.0,12.3,,1017.4,,Houston
2023-01-11,22.0,18.0,26.0,0.0,,222.0,19.2,,1013.8,,Houston
2023-01-12,16.4,11.0,22.0,0.0,,309.0,27.6,,1019.6,,Houston
2023-01-13,11.2,7.0,15.0,0.0,,346.0,20.7,,1027.1,,Houston
2023-01-14,12.0,8.0,17.0,0.0,,112.0,16.1,,1024.4,,Houston
2023-01-15,17.9,12.0,22.0,0.0,,151.0,24.5,,1014.9,,Houston
2023-01-16,21.0,19.0,24.0,0.2,,188.0,18.5,,1009.4,,Houston
2023-01-17,21.0,19.0,25.0,0.0,,196.0,15.0,,1008.9,,Houston
2023-01-18,20.6,19.0,23.0,1.8,,211.0,16.4,,1008.4,,Houston
2023-01-19,17.8,15.0,21.0,0.0,,342.0,17.7,,1017.8,,Houston
2023-01-20,11.6,9.0,15.0,0.4,,69.0,19.0,,1021.0,,Houston
2023-01-21,10.7,9.0,12.0,2.4,,61.0,15.5,,1014.7,,Houston
2023-01-22,11.5,9.0,15.0,0.0,,333.0,15.3,,1015.4,,Houston
2023-01-23,9.7,5.0,14.0,0.0,,92.0,18.9,,1021.8,,Houston
2023-01-24,11.8,9.0,21.0,46.5,,76.0,31.5,,1010.1,,Houston
2023-01-25,7.8,6.0,11.0,0.0,,329.0,21.3,,1019.1,,Houston
2023-01-26,8.7,4.0,13.0,0.0,,339.0,11.6,,1027.5,,Houston
